latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
1.33799954,103.69099842,16.2282,0.726,"POLYGON((103.691026449361 1.33799568040966, 103.691017791535 1.33802029395862, 103.69097039321 1.33800340542965, 103.690979051036 1.33797879188079, 103.691026449361 1.33799568040966))",6PH58MQR+59XX
1.35127998,103.68609273,253.3192,0.7679,"POLYGON((103.6861033 1.3513368, 103.6860464 1.3513848, 103.6859858 1.351312, 103.6860427 1.3512641, 103.6860306 1.3512495, 103.6860729 1.3512138, 103.686085 1.3512284, 103.6861429 1.3511796, 103.6862034 1.3512523, 103.6861033 1.3513368))",6PH59M2P+GC85
1.34667303,103.69277267,109.2407,0.8012,"POLYGON((103.692726729939 1.34662013646437, 103.692733261268 1.34662764761554, 103.69275919436 1.34660480528537, 103.692841406825 1.34669935117302, 103.692790461637 1.34674422459931, 103.692701717848 1.34664216755911, 103.692726729939 1.34662013646437))",6PH58MWV+M46W
1.3527844,103.68187755,574.4244,0.8648,"POLYGON((103.681870404789 1.35258391712426, 103.681840921083 1.35262448902498, 103.682033970049 1.35276659524889, 103.681989168185 1.35282824613428, 103.681967251293 1.35281211278257, 103.681843019286 1.3529830657494, 103.6817671945 1.35292724998033, 103.681872447333 1.35278241384469, 103.681838201918 1.35275720528182, 103.681825587257 1.35277456404594, 103.681751743061 1.3527202062242, 103.681857622454 1.35257450785737, 103.681870404789 1.35258391712426))",6PH59M3J+4Q66
1.33926797,103.69778635,294.0095,0.8958,"POLYGON((103.697752398009 1.33918668135364, 103.697764863558 1.33917323387567, 103.697911383082 1.33931081529902, 103.697861255054 1.33936489197916, 103.697831260995 1.33933672764025, 103.697808745157 1.33936101708066, 103.697736493309 1.33929317279171, 103.697721070865 1.3393098100804, 103.697676797256 1.33926823727826, 103.697714735536 1.33922731055121, 103.697684553937 1.33919897011082, 103.697722216409 1.33915834091377, 103.697752398009 1.33918668135364))",6PH58MQX+P43J
1.34299539,103.68037099,69.7707,0.7741,"POLYGON((103.680423939128 1.34299282448211, 103.680370133178 1.34304873974711, 103.680318044685 1.34299796659688, 103.680371850632 1.34294205133398, 103.680423939128 1.34299282448211))",6PH58MVJ+54XX
1.34271599,103.69473386,208.5834,0.8113,"POLYGON((103.694700680782 1.34263806482985, 103.694701829285 1.3426478522454, 103.694782670756 1.34263824296864, 103.694799662683 1.34278304632059, 103.694686890892 1.34279645100989, 103.694668750468 1.34264186024822, 103.694700680782 1.34263806482985))",6PH58MVV+3VQM
1.33802831,103.69230246,45.8081,0.8377,"POLYGON((103.69234421597 1.33801812825717, 103.692309428032 1.33807098798707, 103.692260699414 1.33803850305068, 103.692295487351 1.33798564332196, 103.69234421597 1.33801812825717))",6PH58MQR+6W74
1.35164036,103.68599079,118.5374,0.845,"POLYGON((103.686044554235 1.35159726263765, 103.686028871707 1.3516411117261, 103.686037004613 1.35164405811816, 103.686013641911 1.35170938133402, 103.68594452048 1.35168433999589, 103.685937082308 1.35166475928231, 103.685970781034 1.35157053605889, 103.686044554235 1.35159726263765))",6PH59M2P+M95P
1.34270603,103.69136801,892.6209,0.7563,"POLYGON((103.6915176 1.3426084, 103.6915044 1.3426254, 103.6915529 1.3426636, 103.6913871 1.3428763, 103.691379 1.3428698, 103.6912754 1.3430027, 103.6912182 1.3429575, 103.6911996 1.3429813, 103.6911809 1.3429665, 103.6914218 1.3426574, 103.6912187 1.342497, 103.6912788 1.3424199, 103.6915176 1.3426084))",6PH58MVR+3GQ9
1.35237821,103.6816277,38.2915,0.7429,"POLYGON((103.681665398368 1.35236700790946, 103.681635513284 1.35241697555531, 103.681590006499 1.35238940593719, 103.681619891583 1.35233943829269, 103.681665398368 1.35236700790946))",6PH59M2J+XM22
1.34744415,103.68623682,324.9965,0.8446,"POLYGON((103.686285688306 1.34758237727185, 103.686263375562 1.34758359053742, 103.686264905123 1.34761208463252, 103.686205998912 1.34761528768344, 103.686188251979 1.34728468138998, 103.686269470918 1.34728026506495, 103.686285688306 1.34758237727185))",6PH58MWP+XFHP
1.34401399,103.6907114,13.9931,0.7098,"POLYGON((103.690725451964 1.34403338076974, 103.690694366644 1.34403077582235, 103.690697358616 1.34399460935812, 103.690728443936 1.34399721430492, 103.690725451964 1.34403338076974))",6PH58MVR+J74H
1.33856589,103.69254291,27.2851,0.68,"POLYGON((103.692571132569 1.33854450432856, 103.692548095025 1.33860106589767, 103.692514683834 1.33858728109094, 103.692537721378 1.33853071952273, 103.692571132569 1.33854450432856))",6PH58MQV+C2FM
1.3401681,103.69423835,1240.7697,0.9095,"POLYGON((103.6944533 1.3398395, 103.6944569 1.3398421, 103.6944631 1.3398338, 103.694512 1.3398701, 103.6943485 1.3400931, 103.6943714 1.34011, 103.694048 1.3405511, 103.6939557 1.3404826, 103.694206 1.3401395, 103.6941853 1.3401243, 103.6943643 1.3398785, 103.6943021 1.3398327, 103.6943359 1.3397865, 103.6944371 1.3398617, 103.6944533 1.3398395))",6PH58MRV+3M9P
1.34630096,103.69165559,381.5069,0.8652,"POLYGON((103.691783741162 1.3463553794697, 103.691689727763 1.3464363388653, 103.691527674798 1.34624571789297, 103.691620617715 1.34616568033194, 103.691783741162 1.3463553794697))",6PH58MWR+GMC5
1.34019992,103.6971095,28.4878,0.7317,"POLYGON((103.697105393806 1.34023779649306, 103.697076961986 1.34021939905877, 103.697113598364 1.34016204643017, 103.697142030184 1.34018044386351, 103.697105393806 1.34023779649306))",6PH58MRW+3RHW
1.34997726,103.69802084,361.0512,0.8665,"POLYGON((103.6981388 1.3500231, 103.6981176 1.3500248, 103.69812 1.3500552, 103.6980723 1.3500591, 103.6980699 1.3500288, 103.6979046 1.3500423, 103.6978951 1.3499246, 103.6981293 1.3499054, 103.6981388 1.3500231))",6PH58MXX+X6R4
1.34730593,103.68661024,82.1141,0.8239,"POLYGON((103.686629879935 1.34722938832599, 103.686634327249 1.34738116439054, 103.686590596646 1.34738246237726, 103.686586149335 1.34723068631517, 103.686629879935 1.34722938832599))",6PH58MWP+WJH8
1.34026293,103.6900218,49.4429,0.6856,"POLYGON((103.690051120618 1.34021912296184, 103.690032890089 1.34031455069466, 103.689992468734 1.34030672849366, 103.690010699265 1.34021130076262, 103.690051120618 1.34021912296184))",6PH58MRR+422G
1.34700353,103.68677901,54.4216,0.7954,"POLYGON((103.686821568776 1.34698236796683, 103.686789253257 1.34705017367163, 103.686736467102 1.34702469035864, 103.686768782621 1.34695688465556, 103.686821568776 1.34698236796683))",6PH58MWP+RP25
1.35383443,103.69822516,85.8701,0.8625,"POLYGON((103.698290917374 1.35380427185026, 103.698195616901 1.35390080768433, 103.698159403961 1.35386459516123, 103.69825470443 1.35376805932795, 103.698290917374 1.35380427185026))",6PH59M3X+G7Q6
1.34769204,103.67835383,617.3013,0.9203,"POLYGON((103.6784099 1.3475186, 103.6784473 1.3478483, 103.6782977 1.3478654, 103.6782604 1.3475358, 103.6784099 1.3475186))",6PH58MXH+38HM
1.34101788,103.68073292,12.4825,0.6869,"POLYGON((103.68074639382 1.34103661719939, 103.680719433437 1.34103660257453, 103.680719453495 1.34099914640333, 103.680746413877 1.34099916102762, 103.68074639382 1.34103661719939))",6PH58MRJ+C75M
1.34220447,103.68756509,64.3611,0.6868,"POLYGON((103.687462525184 1.34222884857187, 103.687459701915 1.34220413588753, 103.687667646199 1.34218007164032, 103.687670469471 1.34220478432642, 103.687462525184 1.34222884857187))",6PH58MRQ+V2P2
1.34057069,103.69505486,59.7462,0.6577,"POLYGON((103.695042128291 1.34051933918752, 103.695105484596 1.34058500184371, 103.695067600669 1.34062202893729, 103.695004244366 1.34055636628033, 103.695042128291 1.34051933918752))",6PH58MRW+62FX
1.35373016,103.68320872,537.718,0.8667,"POLYGON((103.683116500267 1.35362706275342, 103.683118258217 1.35364065778687, 103.683218885097 1.35362747738131, 103.683220489401 1.35363988420082, 103.683245561332 1.35363660020565, 103.683250711912 1.35367643200963, 103.683388040181 1.35376971216826, 103.683399854408 1.35386107703031, 103.683262182379 1.35379041116456, 103.683139697103 1.35380645463493, 103.683135064719 1.35377063025623, 103.68307068198 1.35377906328949, 103.683053875481 1.35364909082497, 103.683036003523 1.35365143174568, 103.683034245574 1.35363783671031, 103.683116500267 1.35362706275342))",6PH59M3M+F7W8
1.35124522,103.69633775,114.1547,0.8248,"POLYGON((103.696384164672 1.35129758274385, 103.69630398267 1.35130661648659, 103.696291330665 1.35119286478053, 103.696371512663 1.35118383103464, 103.696384164672 1.35129758274385))",6PH59M2W+FGWX
1.34494444,103.69376223,406.2021,0.8305,"POLYGON((103.6938904 1.344929, 103.6938969 1.3449874, 103.6936222 1.3450182, 103.6936099 1.3449069, 103.6939203 1.3448721, 103.6939261 1.344925, 103.6938904 1.344929))",6PH58MVV+XGCM
1.34324996,103.6897507,21.3783,0.6549,"POLYGON((103.689783987832 1.34324111723794, 103.689779995414 1.34326816124549, 103.689717425228 1.3432588045023, 103.689721417647 1.34323176049445, 103.689783987832 1.34324111723794))",6PH58MVQ+7WRR
1.35511082,103.6846825,140.089,0.7932,"POLYGON((103.68475884395 1.35510044287008, 103.684716426417 1.35518042442131, 103.684606147202 1.355121181389, 103.684648564734 1.35504119984324, 103.68475884395 1.35510044287008))",6PH59M4M+2VVH
1.35499336,103.68920933,69.2643,0.8945,"POLYGON((103.689256671551 1.35501705246533, 103.689181552753 1.35503864150906, 103.68916198394 1.35496967031102, 103.689237102734 1.35494808126596, 103.689256671551 1.35501705246533))",6PH59M3Q+XMWP
1.34669789,103.68227298,81.2653,0.716,"POLYGON((103.682344553837 1.34666578199895, 103.682343823887 1.3467212675375, 103.682195565312 1.34671929181438, 103.682196120622 1.34667708137811, 103.682320638888 1.34667874073127, 103.682320813531 1.34666546563245, 103.682344553837 1.34666578199895))",6PH58MWJ+MWCW
1.34976667,103.69755969,168.5279,0.7637,"POLYGON((103.697629529879 1.3498035966632, 103.697570207575 1.34980850861204, 103.697571814714 1.34982816971127, 103.697504208272 1.34983376759304, 103.69749473593 1.34971788676517, 103.697621664671 1.34970737693021, 103.697629529879 1.3498035966632))",6PH58MXX+W23Q
1.34204125,103.69827754,21.3262,0.6974,"POLYGON((103.698271164986 1.34201597062676, 103.698304014694 1.34204276082431, 103.698299066921 1.342072207014, 103.698251282597 1.34204365854533, 103.69825635839 1.34201345046389, 103.698271164986 1.34201597062676))",6PH58MRX+R86Q
1.34934105,103.68771915,2886.1886,0.8523,"POLYGON((103.6879815 1.3495984, 103.6876301 1.3496987, 103.6874568 1.3490837, 103.6878082 1.3489834, 103.6879815 1.3495984))",6PH58MXQ+P3QJ
1.34795473,103.69406369,549.0611,0.8939,"POLYGON((103.6942154516 1.34800518522665, 103.694096824445 1.34811209189167, 103.693911933443 1.34790427266706, 103.694030560579 1.3477973660089, 103.6942154516 1.34800518522665))",6PH58MXV+5JP2
1.35515356,103.68503671,143.2224,0.6951,"POLYGON((103.685116377099 1.35514878930175, 103.685075088813 1.35522398301202, 103.684957047599 1.35515832813106, 103.684998335883 1.3550831344254, 103.685116377099 1.35514878930175))",6PH59M4P+3272
1.34574837,103.68825204,1039.2624,0.8126,"POLYGON((103.688423402083 1.34565148744474, 103.688286719005 1.34569565259182, 103.688308286574 1.34576326521219, 103.688390890086 1.34573657430272, 103.688442484549 1.34589831884147, 103.688252807168 1.34595960752045, 103.68817964516 1.34573025037103, 103.68801827874 1.34578239119291, 103.687975895057 1.34564952164832, 103.688051934771 1.34562495164502, 103.688069127381 1.34567884912774, 103.688357214598 1.3455857621723, 103.688340021976 1.3455318646805, 103.688381018367 1.34551861789012, 103.688423402083 1.34565148744474))",6PH58MWQ+78RR
1.33910868,103.68393425,211.6581,0.7762,"POLYGON((103.683880946986 1.33898031921574, 103.683889036589 1.33900066090321, 103.683922828089 1.33898704828929, 103.684013246941 1.33921441075611, 103.683950890043 1.33923953068651, 103.68385238159 1.33899182653828, 103.683880946986 1.33898031921574))",6PH58MQM+JHV9
1.33908751,103.68238366,681.1307,0.8497,"POLYGON((103.682521750994 1.33894994649812, 103.682420379249 1.33899156893344, 103.682507044597 1.33920537931766, 103.682348684025 1.33927040088368, 103.682241134891 1.33900506845518, 103.682500867175 1.33889842444607, 103.682521750994 1.33894994649812))",6PH58MQJ+JXJF
1.3398185,103.69639307,73.5345,0.7085,"POLYGON((103.69644602171 1.33978211994658, 103.696382277165 1.33988210398278, 103.696340131314 1.33985488569881, 103.696403875859 1.33975490166467, 103.69644602171 1.33978211994658))",6PH58MQW+WHCP
1.35135727,103.68553034,566.9415,0.8684,"POLYGON((103.685586097233 1.35112533851276, 103.685572771424 1.35159204032974, 103.685474576328 1.35158920022096, 103.68548790215 1.35112249842279, 103.685586097233 1.35112533851276))",6PH59M2P+G6R9
1.35181546,103.69451302,13.1386,0.7078,"POLYGON((103.694534814768 1.3518202371658, 103.694493930225 1.35183678524507, 103.694496991414 1.35179995642138, 103.694536225915 1.35180325980934, 103.694534814768 1.3518202371658))",6PH59M2V+PRCM
1.34100305,103.69356829,157.3954,0.6785,"POLYGON((103.693475915226 1.34098502987838, 103.693495329185 1.34098755909761, 103.693499442079 1.34095557984006, 103.69365840613 1.34097628941148, 103.693648929057 1.34104997714346, 103.693470551044 1.34102673834734, 103.693475915226 1.34098502987838))",6PH58MRV+CC42
1.35189227,103.69785631,106.9602,0.7862,"POLYGON((103.697905035146 1.35184701678792, 103.697910471696 1.35193075702104, 103.697807578304 1.35193752354447, 103.697802141758 1.35185378331445, 103.697905035146 1.35184701678792))",6PH59M2X+Q45M
1.34279949,103.68236042,110.7405,0.6915,"POLYGON((103.682430768982 1.34282108086557, 103.682382741203 1.34287001839059, 103.682290078934 1.34277790009485, 103.68233810671 1.34272896257119, 103.682430768982 1.34282108086557))",6PH58MVJ+4W9W
1.33877541,103.68319118,1489.5203,0.9396,"POLYGON((103.683493593938 1.33876687467331, 103.683049028737 1.33895117307191, 103.683042343909 1.33893483886065, 103.68295789384 1.33896984836027, 103.682883811578 1.33878883017746, 103.683412826777 1.33856952226234, 103.683493593938 1.33876687467331))",6PH58MQM+G782
1.34472524,103.67618138,6.2797,0.6767,"POLYGON((103.676192606613 1.34471392525047, 103.676192594429 1.3447365373321, 103.676170127451 1.34473652506901, 103.676170139635 1.34471391298758, 103.676192606613 1.34471392525047))",6PH58MVG+VFV5
1.34014244,103.68963807,62.9367,0.7909,"POLYGON((103.689692232401 1.34011335104001, 103.689697620198 1.3401574606337, 103.689583908766 1.34017153003418, 103.689578520971 1.34012742044232, 103.689692232401 1.34011335104001))",6PH58MRQ+3V2M
1.35180934,103.68603141,87.1246,0.8441,"POLYGON((103.68609084017 1.35180674873247, 103.68602540181 1.35186890420188, 103.68597198157 1.35181193395268, 103.686037419927 1.35174977848532, 103.68609084017 1.35180674873247))",6PH59M2P+PCF6
1.34504342,103.69484835,40.7692,0.6933,"POLYGON((103.694891983932 1.34501191027389, 103.694830213901 1.34509430581678, 103.694804706181 1.34507493546925, 103.694866476212 1.34499253992861, 103.694891983932 1.34501191027389))",6PH58MWV+2W9J
1.35392685,103.69831758,184.3812,0.8506,"POLYGON((103.698404104299 1.3539174574533, 103.698308803818 1.35401399329189, 103.698231047035 1.35393623740861, 103.69832634751 1.35383970157311, 103.698404104299 1.3539174574533))",6PH59M3X+H8G2
1.34399704,103.69690568,24.01,0.7915,"POLYGON((103.696932446035 1.34397843844978, 103.69693351167 1.34401398365921, 103.696878915323 1.34401564165291, 103.696877849689 1.34398009644423, 103.696932446035 1.34397843844978))",6PH58MVW+HQRX
1.35153502,103.68536972,14.4204,0.6643,"POLYGON((103.685390095715 1.35151915689246, 103.685393422186 1.35154519807466, 103.685349351906 1.35155090047935, 103.685346025436 1.35152485929787, 103.685390095715 1.35151915689246))",6PH59M2P+J49H
1.34055829,103.67954734,53.1555,0.7332,"POLYGON((103.679574333202 1.34060298138159, 103.679528723579 1.34060712407133, 103.679520337693 1.34051360154214, 103.679565947314 1.34050945885083, 103.679574333202 1.34060298138159))",6PH58MRH+6RF8
1.34280199,103.69362707,319.4216,0.8485,"POLYGON((103.6937377 1.342783, 103.6936947 1.3428367, 103.6936785 1.3428235, 103.6936581 1.342849, 103.6936743 1.3428622, 103.6936151 1.3429362, 103.6935404 1.3428757, 103.6935996 1.3428017, 103.693541 1.3427541, 103.6936043 1.3426749, 103.6937377 1.342783))",6PH58MVV+4FC2
1.35170913,103.69868929,34.5912,0.8333,"POLYGON((103.698717149376 1.35168369300513, 103.698719309566 1.35173193782393, 103.698661422205 1.35173456333581, 103.698659262017 1.35168631851802, 103.698717149376 1.35168369300513))",6PH59M2X+MFP6
1.3508227,103.68476134,69.035,0.7032,"POLYGON((103.684813586932 1.350831690884, 103.684744330453 1.35087322324122, 103.684709097705 1.35081371050654, 103.684778354181 1.35077217814876, 103.684813586932 1.350831690884))",6PH59M2M+8WCV
1.35114829,103.68878675,302.5285,0.861,"POLYGON((103.6887855 1.3510289, 103.6887842 1.35108, 103.688889 1.3512058, 103.6889153 1.3512064, 103.6889148 1.3512291, 103.688873 1.3512281, 103.6888719 1.3512696, 103.6887795 1.3512673, 103.6887826 1.3511448, 103.6886882 1.3511424, 103.6886911 1.3510265, 103.6887855 1.3510289))",6PH59M2Q+FG3R
1.34608575,103.69219523,66.5557,0.8572,"POLYGON((103.692231208431 1.34612451206861, 103.692167839564 1.34613107516749, 103.692159242996 1.34604699697586, 103.692222611861 1.34604043387504, 103.692231208431 1.34612451206861))",6PH58MWR+CVPC
1.34539844,103.67912986,150.5311,0.7722,"POLYGON((103.679211822245 1.34536550331407, 103.679206898713 1.34544176934964, 103.679047892584 1.3454313713158, 103.67905281612 1.34535510528467, 103.679211822245 1.34536550331407))",6PH58MWH+5M2R
1.34738438,103.68612233,51.3374,0.8545,"POLYGON((103.686139292741 1.34733051978459, 103.686144539432 1.34743626822186, 103.686105362817 1.34743823714626, 103.686100116127 1.34733248871051, 103.686139292741 1.34733051978459))",6PH58MWP+XC59
1.34135111,103.68841565,149.1331,0.7518,"POLYGON((103.688468769181 1.34129369793096, 103.688463185993 1.34141328412738, 103.688362520005 1.34140852335569, 103.688368103198 1.34128893716424, 103.688468769181 1.34129369793096))",6PH58MRQ+G9V3
1.3479936,103.6964205,74.7994,0.7912,"POLYGON((103.6964603 1.3479546, 103.6964493 1.3480414, 103.6963807 1.3480326, 103.6963917 1.3479458, 103.6964603 1.3479546))",6PH58MXW+5HVM
